2025-05-25 10:08:44 root         INFO     Starting GetRecords Consumer
2025-05-25 10:10:14 root         INFO     Produced record 49663623045524445412443813034884218615406997523128123394 to Shard shardId-000000000000


2025-05-25 10:10:14 root         INFO     Read User Session {'session_id': '4a0df456-1a35-469f-88d9-0d1718c79e85', 'customer_number': 249, 'city': 'Auckland', 'country': 'New Zealand', 'credit_limit': 82303, 'browse_history': [{'product_code': 'S18_1984', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S700_3962', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S32_3522', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S24_2000', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49663622084652237043347624281318501688207342805257814034
2025-05-25 10:10:14 root         INFO     Processed User Session {'session_id': '4a0df456-1a35-469f-88d9-0d1718c79e85', 'customer_number': 249, 'city': 'Auckland', 'country': 'New Zealand', 'credit_limit': 82303, 'browse_history': [{'product_code': 'S18_1984', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S700_3962', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S32_3522', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S24_2000', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 14, 321764), 'overall_product_quantity': 19, 'overall_in_shopping_cart': 3, 'total_different_products': 4}
2025-05-25 10:10:14 root         INFO     Produced record 49663623045524445412443813034898725725242373073224597506 to Shard shardId-000000000000


2025-05-25 10:10:14 root         INFO     Read User Session {'session_id': '628c59bc-7163-4479-947c-4dd36f32af24', 'customer_number': 471, 'city': 'Amsterdam', 'country': 'Netherlands', 'credit_limit': 158521, 'browse_history': [{'product_code': 'S24_3816', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_3259', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S32_2206', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S24_2360', 'quantity': '8', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49663622084652237043347624281409171124678439993360777234
2025-05-25 10:10:14 root         INFO     Processed User Session {'session_id': '628c59bc-7163-4479-947c-4dd36f32af24', 'customer_number': 471, 'city': 'Amsterdam', 'country': 'Netherlands', 'credit_limit': 158521, 'browse_history': [{'product_code': 'S24_3816', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_3259', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S32_2206', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S24_2360', 'quantity': '8', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 14, 352409), 'overall_product_quantity': 32, 'overall_in_shopping_cart': 15, 'total_different_products': 4}
2025-05-25 10:10:14 root         INFO     Produced record 49663623045524445412443813034910814983438519364971659266 to Shard shardId-000000000000


2025-05-25 10:10:14 root         INFO     Read User Session {'session_id': 'd96a3ded-8e41-4549-be5c-8758f3e54d55', 'customer_number': 490, 'city': 'Cunewalde', 'country': 'Germany', 'credit_limit': 86854, 'browse_history': [{'product_code': 'S24_1046', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S32_3207', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S18_4721', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S72_3212', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_3782', 'quantity': '2', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49663622084674537788546154754307823832884169558433202210
2025-05-25 10:10:14 root         INFO     Processed User Session {'session_id': 'd96a3ded-8e41-4549-be5c-8758f3e54d55', 'customer_number': 490, 'city': 'Cunewalde', 'country': 'Germany', 'credit_limit': 86854, 'browse_history': [{'product_code': 'S24_1046', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S32_3207', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S18_4721', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S72_3212', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_3782', 'quantity': '2', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 14, 446017), 'overall_product_quantity': 20, 'overall_in_shopping_cart': 7, 'total_different_products': 5}
2025-05-25 10:10:14 root         INFO     Produced record 49663623045546746157642343658081364921381918826670587922 to Shard shardId-000000000001


2025-05-25 10:10:14 root         INFO     Read User Session {'session_id': 'abc9d5e7-666a-4e4b-8205-09044febc938', 'customer_number': 211, 'city': 'Genève', 'country': 'Switzerland', 'credit_limit': 163691, 'browse_history': [{'product_code': 'S700_3167', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S24_4258', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S24_3969', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_4409', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S18_4409', 'quantity': '8', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49663622084696838533744685482162887268717171974600654898
2025-05-25 10:10:14 root         INFO     Processed User Session {'session_id': 'abc9d5e7-666a-4e4b-8205-09044febc938', 'customer_number': 211, 'city': 'Genève', 'country': 'Switzerland', 'credit_limit': 163691, 'browse_history': [{'product_code': 'S700_3167', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S24_4258', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S24_3969', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_4409', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S18_4409', 'quantity': '8', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 14, 543034), 'overall_product_quantity': 21, 'overall_in_shopping_cart': 12, 'total_different_products': 5}
2025-05-25 10:10:14 root         INFO     Produced record 49663623045546746157642343658115214844331128443562360850 to Shard shardId-000000000001


2025-05-25 10:10:14 root         INFO     Read User Session {'session_id': '627e4e29-44b0-42b9-a4e0-d472b1af8ff9', 'customer_number': 213, 'city': 'Cambridge', 'country': 'USA', 'credit_limit': 173416, 'browse_history': [{'product_code': 'S50_1514', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S24_1937', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S12_3148', 'quantity': '10', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49663622084696838533744685491985409553086037111464788018
2025-05-25 10:10:14 root         INFO     Processed User Session {'session_id': '627e4e29-44b0-42b9-a4e0-d472b1af8ff9', 'customer_number': 213, 'city': 'Cambridge', 'country': 'USA', 'credit_limit': 173416, 'browse_history': [{'product_code': 'S50_1514', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S24_1937', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S12_3148', 'quantity': '10', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 14, 575155), 'overall_product_quantity': 16, 'overall_in_shopping_cart': 4, 'total_different_products': 3}
2025-05-25 10:10:14 root         INFO     Produced record 49663623045546746157630406817600390741025409284553310226 to Shard shardId-000000000001


2025-05-25 10:10:14 root         INFO     Read User Session {'session_id': '823370f9-7c5e-4ba2-b557-44a428bd5b39', 'customer_number': 243, 'city': 'Makati City', 'country': 'Philippines', 'credit_limit': 87819, 'browse_history': [{'product_code': 'S18_4409', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S18_3685', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S18_1367', 'quantity': '10', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49663622084696838533744685493223349592371417729961295922
2025-05-25 10:10:14 root         INFO     Processed User Session {'session_id': '823370f9-7c5e-4ba2-b557-44a428bd5b39', 'customer_number': 243, 'city': 'Makati City', 'country': 'Philippines', 'credit_limit': 87819, 'browse_history': [{'product_code': 'S18_4409', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S18_3685', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S18_1367', 'quantity': '10', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 14, 651656), 'overall_product_quantity': 20, 'overall_in_shopping_cart': 10, 'total_different_products': 3}
2025-05-25 10:10:14 root         INFO     Produced record 49663623045546746157642343658165989728754942868900020242 to Shard shardId-000000000001


2025-05-25 10:10:16 root         INFO     Read User Session {'session_id': '8ab3bd09-73ca-4342-b0be-f5aec5197c5a', 'customer_number': 107, 'city': 'South Brisbane', 'country': 'Australia', 'credit_limit': 31631, 'browse_history': [{'product_code': 'S24_1444', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S50_1392', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S24_2972', 'quantity': '7', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49663622084629936298149093613224268293384308024473026562
2025-05-25 10:10:16 root         INFO     Processed User Session {'session_id': '8ab3bd09-73ca-4342-b0be-f5aec5197c5a', 'customer_number': 107, 'city': 'South Brisbane', 'country': 'Australia', 'credit_limit': 31631, 'browse_history': [{'product_code': 'S24_1444', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S50_1392', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S24_2972', 'quantity': '7', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 16, 762083), 'overall_product_quantity': 17, 'overall_in_shopping_cart': 10, 'total_different_products': 3}
2025-05-25 10:10:16 root         INFO     Produced record 49663623045524445412443813036078637325186251216457302018 to Shard shardId-000000000000


2025-05-25 10:10:16 root         INFO     Read User Session {'session_id': 'e3263875-92cc-405e-9d03-f63e3e3a1bd7', 'customer_number': 398, 'city': 'Marseille', 'country': 'France', 'credit_limit': 24410, 'browse_history': [{'product_code': 'S700_3505', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S12_2823', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_3482', 'quantity': '1', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49663622084652237043347624322214044314131020863680544786
2025-05-25 10:10:16 root         INFO     Processed User Session {'session_id': 'e3263875-92cc-405e-9d03-f63e3e3a1bd7', 'customer_number': 398, 'city': 'Marseille', 'country': 'France', 'credit_limit': 24410, 'browse_history': [{'product_code': 'S700_3505', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S12_2823', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_3482', 'quantity': '1', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 16, 882672), 'overall_product_quantity': 20, 'overall_in_shopping_cart': 19, 'total_different_products': 3}
2025-05-25 10:10:16 root         INFO     Produced record 49663623045524445412443813036185022797312338583831445506 to Shard shardId-000000000000


2025-05-25 10:10:16 root         INFO     Read User Session {'session_id': 'd637522e-8dcc-4f2c-8a64-bf09737952ea', 'customer_number': 170, 'city': 'Madrid', 'country': 'Spain', 'credit_limit': 75775, 'browse_history': [{'product_code': 'S12_2823', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_2238', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S24_2360', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S12_2823', 'quantity': '6', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49663622084652237043347624337829739126093189143175626770
2025-05-25 10:10:16 root         INFO     Processed User Session {'session_id': 'd637522e-8dcc-4f2c-8a64-bf09737952ea', 'customer_number': 170, 'city': 'Madrid', 'country': 'Spain', 'credit_limit': 75775, 'browse_history': [{'product_code': 'S12_2823', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_2238', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S24_2360', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S12_2823', 'quantity': '6', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 16, 910593), 'overall_product_quantity': 29, 'overall_in_shopping_cart': 22, 'total_different_products': 4}
2025-05-25 10:10:16 root         INFO     Produced record 49663623045524445412443813036186231723131953213006151682 to Shard shardId-000000000000


2025-05-25 10:10:16 root         INFO     Read User Session {'session_id': '825a7948-5b18-4324-91a7-04eb314e74dd', 'customer_number': 169, 'city': 'Cowes', 'country': 'UK', 'credit_limit': 35072, 'browse_history': [{'product_code': 'S18_2319', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S24_4278', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S24_1444', 'quantity': '6', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49663622084652237043347624338719508529329556353198325778
2025-05-25 10:10:16 root         INFO     Processed User Session {'session_id': '825a7948-5b18-4324-91a7-04eb314e74dd', 'customer_number': 169, 'city': 'Cowes', 'country': 'UK', 'credit_limit': 35072, 'browse_history': [{'product_code': 'S18_2319', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S24_4278', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S24_1444', 'quantity': '6', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 16, 939373), 'overall_product_quantity': 15, 'overall_in_shopping_cart': 15, 'total_different_products': 3}
2025-05-25 10:10:16 root         INFO     Produced record 49663623045524445412443813036207992387885016538150862850 to Shard shardId-000000000000


2025-05-25 10:10:16 root         INFO     Read User Session {'session_id': '7a2f4668-97ff-4e4e-8a0f-b9c1f6953bf6', 'customer_number': 388, 'city': 'Lisboa', 'country': 'Portugal', 'credit_limit': 94668, 'browse_history': [{'product_code': 'S10_4757', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S10_2016', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S10_4962', 'quantity': '6', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49663622084652237043347624342163738189411636521203662866
2025-05-25 10:10:16 root         INFO     Processed User Session {'session_id': '7a2f4668-97ff-4e4e-8a0f-b9c1f6953bf6', 'customer_number': 388, 'city': 'Lisboa', 'country': 'Portugal', 'credit_limit': 94668, 'browse_history': [{'product_code': 'S10_4757', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S10_2016', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S10_4962', 'quantity': '6', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 16, 967145), 'overall_product_quantity': 20, 'overall_in_shopping_cart': 12, 'total_different_products': 3}
2025-05-25 10:10:16 root         INFO     Produced record 49663623045524445412443813036215245942802704313199099906 to Shard shardId-000000000000


2025-05-25 10:10:17 root         INFO     Read User Session {'session_id': 'd5c838a8-5b01-4de1-8f9f-62ebdf0d1427', 'customer_number': 458, 'city': 'Glen Waverly', 'country': 'Australia', 'credit_limit': 7697, 'browse_history': [{'product_code': 'S18_3029', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_3136', 'quantity': '4', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49663622084674537788546154767994073036741390980767285282
2025-05-25 10:10:17 root         INFO     Processed User Session {'session_id': 'd5c838a8-5b01-4de1-8f9f-62ebdf0d1427', 'customer_number': 458, 'city': 'Glen Waverly', 'country': 'Australia', 'credit_limit': 7697, 'browse_history': [{'product_code': 'S18_3029', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_3136', 'quantity': '4', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 17, 96236), 'overall_product_quantity': 8, 'overall_in_shopping_cart': 4, 'total_different_products': 2}
2025-05-25 10:10:17 root         INFO     Produced record 49663623045546746157642343659452286800824908379506868242 to Shard shardId-000000000001


2025-05-25 10:10:17 root         INFO     Read User Session {'session_id': 'c75e1b33-5824-49e7-b6c2-8ee8f94f582b', 'customer_number': 126, 'city': 'Aachen', 'country': 'Germany', 'credit_limit': 46896, 'browse_history': [{'product_code': 'S18_2319', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S32_4289', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_2432', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S32_3207', 'quantity': '5', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49663622084674537788546154771578538091898767720721678370
2025-05-25 10:10:17 root         INFO     Processed User Session {'session_id': 'c75e1b33-5824-49e7-b6c2-8ee8f94f582b', 'customer_number': 126, 'city': 'Aachen', 'country': 'Germany', 'credit_limit': 46896, 'browse_history': [{'product_code': 'S18_2319', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S32_4289', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_2432', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S32_3207', 'quantity': '5', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 17, 124176), 'overall_product_quantity': 20, 'overall_in_shopping_cart': 1, 'total_different_products': 4}
2025-05-25 10:10:17 root         INFO     Produced record 49663623045546746157642343659455913578283752267030986770 to Shard shardId-000000000001


2025-05-25 10:10:17 root         INFO     Read User Session {'session_id': '7e6dfdfd-f2d2-4743-90e3-a150a7c509d5', 'customer_number': 458, 'city': 'Los Angeles', 'country': 'USA', 'credit_limit': 76926, 'browse_history': [{'product_code': 'S24_2840', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S12_3380', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S700_4002', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S24_2011', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49663622084674537788546154772656899922995017356876447778
2025-05-25 10:10:17 root         INFO     Processed User Session {'session_id': '7e6dfdfd-f2d2-4743-90e3-a150a7c509d5', 'customer_number': 458, 'city': 'Los Angeles', 'country': 'USA', 'credit_limit': 76926, 'browse_history': [{'product_code': 'S24_2840', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S12_3380', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S700_4002', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S24_2011', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 17, 153176), 'overall_product_quantity': 34, 'overall_in_shopping_cart': 19, 'total_different_products': 4}
2025-05-25 10:10:17 root         INFO     Produced record 49663623045546746157630406817779311762328374471129301010 to Shard shardId-000000000001


2025-05-25 10:10:17 root         INFO     Read User Session {'session_id': 'ae48b2ac-745b-4f38-8e96-69e7a8d8c685', 'customer_number': 495, 'city': 'Burbank', 'country': 'USA', 'credit_limit': 100401, 'browse_history': [{'product_code': 'S18_3259', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S12_2823', 'quantity': '8', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49663622084696838533744685511161390903813291815162871858
2025-05-25 10:10:17 root         INFO     Processed User Session {'session_id': 'ae48b2ac-745b-4f38-8e96-69e7a8d8c685', 'customer_number': 495, 'city': 'Burbank', 'country': 'USA', 'credit_limit': 100401, 'browse_history': [{'product_code': 'S18_3259', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S12_2823', 'quantity': '8', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 17, 249362), 'overall_product_quantity': 11, 'overall_in_shopping_cart': 0, 'total_different_products': 2}
2025-05-25 10:10:17 root         INFO     Produced record 49663623045546746157630406817786565317246062383616491538 to Shard shardId-000000000001


2025-05-25 10:10:17 root         INFO     Read User Session {'session_id': '58556573-00c7-4263-aaf6-d7406147ee50', 'customer_number': 291, 'city': 'Madrid', 'country': 'Spain', 'credit_limit': 94804, 'browse_history': [{'product_code': 'S700_1938', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S18_2949', 'quantity': '4', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49663622084696838533744685523563760887239777466275856434
2025-05-25 10:10:17 root         INFO     Processed User Session {'session_id': '58556573-00c7-4263-aaf6-d7406147ee50', 'customer_number': 291, 'city': 'Madrid', 'country': 'Spain', 'credit_limit': 94804, 'browse_history': [{'product_code': 'S700_1938', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S18_2949', 'quantity': '4', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 17, 278333), 'overall_product_quantity': 6, 'overall_in_shopping_cart': 2, 'total_different_products': 2}
2025-05-25 10:10:17 root         INFO     Produced record 49663623045546746157642343659551418718033308109271728146 to Shard shardId-000000000001


2025-05-25 10:10:17 root         INFO     Read User Session {'session_id': '62d0cc59-19e3-464d-8303-c7015b0d79f3', 'customer_number': 345, 'city': 'Bern', 'country': 'Switzerland', 'credit_limit': 189317, 'browse_history': [{'product_code': 'S24_2766', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S24_1937', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S72_1253', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S12_4473', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_2957', 'quantity': '10', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49663622084696838533744685539723472318028526950243369010
2025-05-25 10:10:17 root         INFO     Processed User Session {'session_id': '62d0cc59-19e3-464d-8303-c7015b0d79f3', 'customer_number': 345, 'city': 'Bern', 'country': 'Switzerland', 'credit_limit': 189317, 'browse_history': [{'product_code': 'S24_2766', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S24_1937', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S72_1253', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S12_4473', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_2957', 'quantity': '10', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 17, 307137), 'overall_product_quantity': 35, 'overall_in_shopping_cart': 23, 'total_different_products': 5}
2025-05-25 10:10:17 root         INFO     Produced record 49663623045546746157642343659558672272950995884319965202 to Shard shardId-000000000001


2025-05-25 10:10:19 root         INFO     Read User Session {'session_id': 'ea3e860e-2b28-4252-b15e-06edc620ac16', 'customer_number': 208, 'city': 'Munich', 'country': 'Germany', 'credit_limit': 105181, 'browse_history': [{'product_code': 'S72_3212', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S24_1937', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S700_2047', 'quantity': '1', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49663622084629936298149093650159369934250471558077218818
2025-05-25 10:10:19 root         INFO     Processed User Session {'session_id': 'ea3e860e-2b28-4252-b15e-06edc620ac16', 'customer_number': 208, 'city': 'Munich', 'country': 'Germany', 'credit_limit': 105181, 'browse_history': [{'product_code': 'S72_3212', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S24_1937', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S700_2047', 'quantity': '1', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 19, 450900), 'overall_product_quantity': 9, 'overall_in_shopping_cart': 1, 'total_different_products': 3}
2025-05-25 10:10:19 root         INFO     Produced record 49663623045524445412443813038540010293921636491036983298 to Shard shardId-000000000000


2025-05-25 10:10:19 root         INFO     Read User Session {'session_id': '525c58d8-0bd3-45c7-b979-67cbbf685c6a', 'customer_number': 277, 'city': 'Reims', 'country': 'France', 'credit_limit': 121384, 'browse_history': [{'product_code': 'S700_3505', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S700_3962', 'quantity': '8', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49663622084652237043347624347352447807197627206785302546
2025-05-25 10:10:19 root         INFO     Processed User Session {'session_id': '525c58d8-0bd3-45c7-b979-67cbbf685c6a', 'customer_number': 277, 'city': 'Reims', 'country': 'France', 'credit_limit': 121384, 'browse_history': [{'product_code': 'S700_3505', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S700_3962', 'quantity': '8', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 19, 546729), 'overall_product_quantity': 17, 'overall_in_shopping_cart': 8, 'total_different_products': 2}
2025-05-25 10:10:19 root         INFO     Produced record 49663623045524445412443813038642768988588879970887008258 to Shard shardId-000000000000


2025-05-25 10:10:19 root         INFO     Read User Session {'session_id': 'de34e356-46d3-4205-9afa-fca615d05f98', 'customer_number': 409, 'city': 'Las Vegas', 'country': 'USA', 'credit_limit': 34054, 'browse_history': [{'product_code': 'S18_3029', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_4668', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_3371', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S50_4713', 'quantity': '2', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49663622084674537788546154787411839551391570900931313698
2025-05-25 10:10:19 root         INFO     Processed User Session {'session_id': 'de34e356-46d3-4205-9afa-fca615d05f98', 'customer_number': 409, 'city': 'Las Vegas', 'country': 'USA', 'credit_limit': 34054, 'browse_history': [{'product_code': 'S18_3029', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_4668', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_3371', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S50_4713', 'quantity': '2', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 19, 655835), 'overall_product_quantity': 22, 'overall_in_shopping_cart': 11, 'total_different_products': 4}
2025-05-25 10:10:19 root         INFO     Produced record 49663623045546746157630406817960650635270569190932611090 to Shard shardId-000000000001


2025-05-25 10:10:19 root         INFO     Read User Session {'session_id': '73558415-380f-4c8e-94b9-b6cae3fc4e84', 'customer_number': 351, 'city': 'Brickhaven', 'country': 'USA', 'credit_limit': 131537, 'browse_history': [{'product_code': 'S700_3167', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_3140', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S24_2360', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49663622084674537788546154787751547706703281699023749154
2025-05-25 10:10:19 root         INFO     Processed User Session {'session_id': '73558415-380f-4c8e-94b9-b6cae3fc4e84', 'customer_number': 351, 'city': 'Brickhaven', 'country': 'USA', 'credit_limit': 131537, 'browse_history': [{'product_code': 'S700_3167', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_3140', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S24_2360', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 19, 685026), 'overall_product_quantity': 14, 'overall_in_shopping_cart': 0, 'total_different_products': 3}
2025-05-25 10:10:19 root         INFO     Produced record 49663623045546746157630406817964277412729413078456729618 to Shard shardId-000000000001


2025-05-25 10:10:19 root         INFO     Read User Session {'session_id': '5a22505b-4cfe-4887-8a28-4291bd95263e', 'customer_number': 303, 'city': 'Melbourne', 'country': 'Australia', 'credit_limit': 65146, 'browse_history': [{'product_code': 'S24_1578', 'quantity': '10', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49663622084674537788546154789954210550041136536374738978
